T   P   V
1382	2432	3600
1383	2440	3640
1384	2432	3600
1385	2440	3560
1386	2440	3560
1387	2440	3560
1388	2448	3560
1389	2440	3560
1390	2440	3480
1391	2448	3560
1392	2448	3480
1393	2448	3520
1394	2448	3480
1395	2456	3480
1396	2456	3480
1397	2448	3480
1398	2448	3400
1399	2464	3480
1400	2464	3440
1401	2464	3400
1402	2456	3360
1403	2464	3440
1404	2464	3360
1405	2472	3360
1406	2464	3320
1407	2472	3360
1408	2464	3320
1409	2464	3320
1410	2472	3240
1411	2472	3320
1412	2480	3320
1413	2472	3240
1414	2472	3240
1415	2480	3240
1416	2480	3240
1417	2480	3240
1418	2472	3160
1419	2488	3240
1420	2488	3160
1421	2496	3200
1422	2480	3120
1423	2496	3200
1424	2488	3120
1425	2488	3080
1426	2488	3040
1427	2496	3160
1428	2504	3080
1429	2496	3080
1430	2496	3000
1431	2496	3080
1432	2496	3000
1433	2504	3000
1434	2504	3000
1435	2504	3000
1436	2512	2920
1437	2512	2920
1438	2504	2920
1439	2512	2960
1440	2512	2960
1441	2512	2920
1442	2504	2880
1443	2520	2880
1444	2512	2880
1445	2512	2880
1446	2512	2800
1447	2520	2880
1448	2528	2800
1449	2528	2800
1450	2520	2760
1451	2528	2840
1452	2528	2760
1453	2528	2760
1454	2528	2680
1455	2536	2760
1456	2528	2680
1457	2536	2680
1458	2528	2600
1459	2536	2720
1460	2536	2640
1461	2536	2640
1462	2536	2600
1463	2544	2640
1464	2536	2640
1465	2536	2560
1466	2536	2560
1467	2552	2560
1468	2552	2560
1469	2552	2560
1470	2544	2520
1471	2560	2560
1472	2560	2520
1473	2552	2520
1474	2560	2440
1475	2568	2520
1476	2560	2440
1477	2560	2440
1478	2560	2360
1479	2568	2440
1480	2568	2360
1481	2568	2360
1482	2568	2280
1483	2576	2400
1484	2568	2280
1485	2576	2320
1486	2568	2280
1487	2576	2360
1488	2576	2280
1489	2576	2240
1490	2576	2240
1491	2592	2240
1492	2584	2240
1493	2584	2280
1494	2576	2200
1495	2592	2240
1496	2592	2200
1497	2592	2200
1498	2592	2120
1499	2600	2200
1500	2592	2120
1501	2592	2120
1502	2592	2040
1503	2600	2120
1504	2600	2040
1505	2600	2040
1506	2600	2000
1507	2608	2080
1508	2608	2000
1509	2600	2000
1510	2608	1960
1511	2616	2000
1512	2608	2000
1513	2608	1960
1514	2608	1920
1515	2624	1960
1516	2624	1920
1517	2608	1920
1518	2616	1880
1519	2624	1920
1520	2624	1880
1521	2624	1880
1522	2624	1800
1523	2632	1880
1524	2624	1800
1525	2624	1800
1526	2624	1720
1527	2632	1800
1528	2632	1760
1529	2640	1760
1530	2632	1680
1531	2640	1760
1532	2632	1680
1533	2640	1680
1534	2640	1680
1535	2648	1720
1536	2640	1680
1537	2640	1720
1538	2640	1600
1539	2656	1640
1540	2648	1640
1541	2656	1600
1542	2640	1560
1543	2656	1600
1544	2656	1560
1545	2664	1560
1546	2648	1480
1547	2664	1600
1548	2656	1520
1549	2664	1520
1550	2664	1440
1551	2664	1520
1552	2664	1440
1553	2664	1480
1554	2664	1440
1555	2672	1480
1556	2664	1440
1557	2664	1400
1558	2664	1400
1559	2680	1400
1560	2680	1400
1561	2672	1400
1562	2672	1320
1563	2688	1400
1564	2680	1320
1565	2688	1320
1566	2680	1280
1567	2688	1320
1568	2688	1280
1569	2688	1280
1570	2680	1240
1571	2696	1280
1572	2688	1240
1573	2688	1240
1574	2688	1200
1575	2696	1240
1576	2696	1160
1577	2696	1160
1578	2688	1160
1579	2696	1160
1580	2696	1160
1581	2704	1160
1582	2696	1080
1583	2704	1160
1584	2704	1080
1585	2704	1080
1586	2696	1000
1587	2704	1120
1588	2712	1000
1589	2704	1040
1590	2704	1000
1591	2720	1040
1592	2712	1000
1593	2720	1000
1594	2712	1000
1595	2720	1000
1596	2712	1000
1597	2712	960
1598	2720	960
1599	2728	960
1600	2728	960
1601	2728	960
1602	2720	880
1603	2728	960
1604	2728	880
1605	2728	880
1606	2728	840
1607	2728	920
1608	2728	840
1609	2728	840
1610	2728	840
1611	2736	840
1612	2736	840
1613	2736	840
1614	2728	800
1615	2736	840
1616	2744	800
1617	2736	800
1618	2736	800
1619	2744	800
1620	2744	800
1621	2744	760
1622	2744	720
1623	2752	760
1624	2752	760
1625	2752	760
1626	2744	680
1627	2752	760
1628	2744	680
1629	2752	680
1630	2744	680
1631	2752	680
1632	2760	680
1633	2752	680
1634	2752	640
1635	2760	680
1636	2752	680
1637	2752	640
1638	2752	640
1639	2760	680
1640	2760	640
1641	2752	600
1642	2752	600
1643	2760	640
1644	2760	640
1645	2760	600
1646	2760	560
1647	2768	640
1648	2760	600
1649	2760	600
1650	2760	560
1651	2768	600
1652	2768	600
1653	2768	560
1654	2768	520
1655	2768	600
1656	2768	520
1657	2768	520
1658	2768	480
1659	2776	520
1660	2768	520
1661	2768	480
1662	2768	440
1663	2776	480
1664	2768	480
1665	2784	480
1666	2768	400
1667	2776	480
1668	2768	440
1669	2776	440
1670	2768	400
1671	2784	440
1672	2776	440
1673	2784	440
1674	2768	360
1675	2784	440
1676	2784	400
1677	2784	400
1678	2776	360
1679	2792	400
1680	2784	400
1681	2784	360
1682	2784	360
1683	2792	360
1684	2784	360
1685	2784	360
1686	2784	360
1687	2792	360
1688	2792	320
1689	2792	360
1690	2784	320
1691	2792	360
1692	2792	320
1693	2792	320
1694	2784	280
1695	2792	360
1696	2792	280
1697	2792	280
1698	2792	280
1699	2800	280
1700	2800	280
1701	2800	280
1702	2792	240
1703	2800	320
1704	2800	280
1705	2800	280
1706	2792	280
1707	2808	280
1708	2800	280
1709	2808	280
1710	2792	200
1711	2808	240
1712	2800	200
1713	2800	240
1714	2800	200
1715	2808	240
1716	2800	200
1717	2800	200
1718	2800	200
1719	2808	200
1720	2800	200
1721	2808	200
1722	2800	160
1723	2808	200
1724	2808	160
1725	2808	160
1726	2808	160
1727	2816	200
1728	2808	160
1729	2808	160
1730	2800	120
1731	2816	160
1732	2808	160
1733	2816	160
1734	2808	120
1735	2816	160
1736	2808	160
1737	2808	120
1738	2808	120
1739	2816	160
1740	2816	160
1741	2808	120
1742	2808	120
1743	2816	160
1744	2816	160
1745	2808	120
1746	2808	120
1747	2816	120
1748	2816	120
1749	2816	120
1750	2808	120
1751	2816	120
1752	2816	80
1753	2808	120
1754	2808	80
1755	2816	120
1756	2816	120
1757	2816	80
1758	2808	40
1759	2824	120
1760	2808	40
1761	2816	80
1762	2816	40
1763	2816	80
1764	2816	80
1765	2816	120
1766	2808	40
1767	2816	80
1768	2808	40
1769	2816	40
1770	2816	40
1771	2816	40
1772	2816	40
1773	2816	40
1774	2808	40
1775	2816	80
1776	2808	40
1777	2816	40
1778	2808	0
1779	2816	40
1780	2816	40
1781	2816	40
1782	2808	0
1783	2816	40
1784	2808	40
1785	2808	0
1786	2816	40
1787	2824	80
1788	2816	40
1789	2816	40
1790	2808	0
1791	2816	40
1792	2816	40
1793	2816	0
1794	2816	0
1795	2816	40
1796	2816	0
1797	2816	40
1798	2808	0
1799	2816	40
1800	2816	0
1801	2816	0
1802	2816	0
1803	2816	40
1804	2816	0
1805	2816	40
1806	2808	0
1807	2816	40
1808	2816	0
1809	2816	40
1810	2808	0
1811	2816	40
1812	2816	-40
1813	2816	0
1814	2808	-40
1815	2816	40
1816	2816	0
1817	2816	0
1818	2808	-40
1819	2816	0
1820	2816	0
1821	2816	0
1822	2808	-40
1823	2816	0
1824	2816	0
1825	2816	0
1826	2808	0
1827	2816	0
1828	2816	0
1829	2816	0
1830	2808	-40
1831	2816	40
1832	2816	0
1833	2808	0
1834	2808	-40
1835	2816	0
1836	2808	0
1837	2808	0
1838	2800	0
1839	2816	0
1840	2808	0
1841	2808	0
1842	2800	0
1843	2808	0
1844	2808	0
1845	2808	0
1846	2800	0
1847	2808	40
1848	2808	0
1849	2800	0
1850	2792	0
1851	2808	40
1852	2800	0
1853	2808	0
1854	2792	-40
1855	2808	0
1856	2800	-40
1857	2792	0
1858	2792	-40
1859	2800	40
1860	2800	0
1861	2800	0
1862	2792	0
1863	2792	40
1864	2792	40
1865	2792	0
1866	2792	0
1867	2792	40
1868	2792	0
1869	2792	0
1870	2792	0
1871	2792	40
1872	2792	40
1873	2792	0
1874	2784	0
1875	2792	40
1876	2792	40
1877	2784	40
1878	2784	0
1879	2792	40
1880	2792	40
1881	2792	0
1882	2776	40
1883	2792	40
1884	2784	40
1885	2784	40
1886	2784	0
1887	2784	40
1888	2784	40
1889	2784	40
1890	2784	40
1891	2784	80
1892	2776	40
1893	2784	40
1894	2776	40
1895	2784	40
1896	2784	40
1897	2776	40
1898	2776	40
1899	2784	80
1900	2768	80
1901	2784	80
1902	2768	40
1903	2784	120
1904	2768	40
1905	2768	120
1906	2768	80
1907	2776	120
1908	2768	80
1909	2768	80
1910	2760	80
1911	2768	120
1912	2776	120
1913	2768	120
1914	2768	80
1915	2768	120
1916	2760	120
1917	2760	120
1918	2760	120
1919	2768	120
1920	2768	120
1921	2768	120
1922	2760	120
1923	2768	160
1924	2752	160
1925	2760	120
1926	2752	120
1927	2760	160
1928	2760	160
1929	2760	160
1930	2752	120
1931	2760	160
1932	2752	160
1933	2752	160
1934	2752	160
1935	2752	160
1936	2752	160
1937	2752	160
1938	2744	160
1939	2760	200
1940	2744	160
1941	2744	160
1942	2736	160
1943	2752	200
1944	2752	200
1945	2744	160
1946	2736	160
1947	2752	200
1948	2736	200
1949	2736	200
1950	2728	200
1951	2744	200
1952	2736	240
1953	2736	200
1954	2728	200
1955	2744	240
1956	2728	200
1957	2728	200
1958	2728	200
1959	2736	240
1960	2728	240
1961	2728	200
1962	2720	200
1963	2728	240
1964	2720	240
1965	2720	280
1966	2720	280
1967	2720	280
1968	2720	280
1969	2720	280
1970	2704	280
1971	2728	280
1972	2712	280
1973	2720	280
1974	2704	280
1975	2720	320
1976	2712	280
1977	2720	320
1978	2704	280
1979	2712	320
1980	2704	280
1981	2704	280
1982	2696	280
1983	2712	320
1984	2704	320
1985	2704	320
1986	2696	320
1987	2704	320
1988	2696	360
1989	2704	320
1990	2688	320
1991	2696	360
1992	2696	360
1993	2696	360
1994	2688	360
1995	2696	400
1996	2688	360
1997	2688	360
1998	2688	360
1999	2688	400
2000	2688	360
2001	2688	400
2002	2680	360
2003	2688	400
2004	2680	400
2005	2688	400
2006	2672	360
2007	2688	400
2008	2680	400
2009	2680	440
2010	2672	440
2011	2680	480
2012	2672	440
2013	2672	440
2014	2664	440
2015	2680	440
2016	2664	440
2017	2672	440
2018	2656	440
2019	2672	480
2020	2664	480
2021	2664	480
2022	2656	480
2023	2664	480
2024	2664	480
2025	2656	480
2026	2640	480
2027	2664	520
2028	2656	520
2029	2648	520
2030	2648	520
2031	2656	520
2032	2656	520
2033	2648	520
2034	2640	480
2035	2648	600
2036	2640	560
2037	2632	600
2038	2632	560
2039	2640	600
2040	2640	600
2041	2632	560
2042	2624	560
2043	2632	600
2044	2632	600
2045	2632	640
2046	2624	600
2047	2632	640
2048	2624	640
2049	2624	600
2050	2616	600
2051	2624	680
2052	2624	640
2053	2624	640
2054	2616	640
2055	2624	680
2056	2616	640
2057	2608	640
2058	2608	680
2059	2616	680
2060	2608	680
2061	2608	680
2062	2600	680
2063	2616	760
2064	2600	760
2065	2600	760
2066	2592	760
2067	2600	760
2068	2592	760
2069	2592	760
2070	2592	760
2071	2600	800
2072	2592	800
2073	2592	760
2074	2584	760
2075	2592	840
2076	2592	840
2077	2584	840
2078	2584	840
2079	2584	840
2080	2584	840
2081	2576	840
2082	2568	840
2083	2584	880
2084	2576	880
2085	2576	920
2086	2568	880
2087	2576	960
2088	2568	960
2089	2568	960
2090	2560	920
2091	2568	960
2092	2560	920
2093	2568	920
2094	2560	920
2095	2568	1000
2096	2560	1000
2097	2560	1000
2098	2552	1000
2099	2560	1000
2100	2552	1000
2101	2552	1080
2102	2544	1040
2103	2560	1080
2104	2544	1040
2105	2544	1040
2106	2536	1040
2107	2552	1120
2108	2544	1080
2109	2536	1080
2110	2536	1080
2111	2544	1120
2112	2536	1120
2113	2536	1080
2114	2528	1080
2115	2536	1160
2116	2528	1160
2117	2528	1160
2118	2520	1160
2119	2536	1160
2120	2528	1200
2121	2512	1200
2122	2512	1240
2123	2528	1240
2124	2520	1240
2125	2520	1240
2126	2512	1200
2127	2520	1280
2128	2512	1280
2129	2512	1280
2130	2504	1280
2131	2512	1280
2132	2512	1280
2133	2504	1280
2134	2504	1320
2135	2504	1320
2136	2496	1320
2137	2496	1320
2138	2496	1320
2139	2504	1400
2140	2496	1400
2141	2496	1400
2142	2488	1400
2143	2496	1400
2144	2488	1400
2145	2488	1400
2146	2480	1400
2147	2488	1480
2148	2488	1440
2149	2488	1440
2150	2472	1440
2151	2488	1520
2152	2472	1480
2153	2480	1480
2154	2472	1480
2155	2480	1520
2156	2472	1480
2157	2472	1520
2158	2464	1480
2159	2472	1560
2160	2464	1600
2161	2464	1560
2162	2456	1560
2163	2464	1560
2164	2464	1600
2165	2456	1640
2166	2456	1600
2167	2464	1640
2168	2448	1640
2169	2456	1640
2170	2448	1600
2171	2456	1720
2172	2448	1680
2173	2448	1680
2174	2440	1640
2175	2448	1680
2176	2448	1680
2177	2432	1720
2178	2432	1720
2179	2440	1760
2180	2440	1720
2181	2440	1760
2182	2432	1720
2183	2448	1800
2184	2432	1800
2185	2432	1800
2186	2432	1800
2187	2432	1800
2188	2432	1800
2189	2432	1800
2190	2416	1800
2191	2432	1880
2192	2416	1880
2193	2416	1880
2194	2416	1880
2195	2424	1920
2196	2416	1960
2197	2416	1960
2198	2408	1920
2199	2416	1960
2200	2408	1960
2201	2416	1920
2202	2408	1920
2203	2416	2000
2204	2408	1960
2205	2408	2000
2206	2400	1960
2207	2408	2000
2208	2400	2080
2209	2400	2080
2210	2400	2040
2211	2400	2080
2212	2400	2040
2213	2408	2040
2214	2384	2040
2215	2400	2120
2216	2392	2120
2217	2392	2120
2218	2384	2120
2219	2400	2200
2220	2392	2200
2221	2384	2200
2222	2376	2160
2223	2392	2200
2224	2384	2200
2225	2384	2200
2226	2376	2200
2227	2384	2280
2228	2384	2240
2229	2384	2240
2230	2368	2240
2231	2376	2280
2232	2376	2240
2233	2368	2320
2234	2368	2280
2235	2376	2320
2236	2376	2280
2237	2376	2320
2238	2360	2280
2239	2368	2400
2240	2368	2360
2241	2368	2360
2242	2360	2360
2243	2368	2400
2244	2360	2440
2245	2352	2440
2246	2352	2440
2247	2360	2480
2248	2360	2480
2249	2352	2440
2250	2344	2440
2251	2360	2520
2252	2352	2520
2253	2352	2520
2254	2344	2520
2255	2352	2560
2256	2352	2560
2257	2344	2560
2258	2336	2560
2259	2344	2600
2260	2336	2560
2261	2344	2600
2262	2328	2560
2263	2344	2640
2264	2336	2600
2265	2336	2600
2266	2328	2600
2267	2336	2640
2268	2336	2680
2269	2328	2680
2270	2320	2680
2271	2336	2720
2272	2328	2680
2273	2328	2680
2274	2320	2680
2275	2328	2760
2276	2320	2760
2277	2320	2760
2278	2312	2760
2279	2320	2840
2280	2312	2800
2281	2312	2840
2282	2312	2800
2283	2320	2840
2284	2320	2840
2285	2320	2840
2286	2304	2840
2287	2312	2880
2288	2312	2880
2289	2312	2880
2290	2312	2880
2291	2312	2920
2292	2312	2960
2293	2312	2920
2294	2304	2920
2295	2312	2960
2296	2304	2920
2297	2304	2920
2298	2304	2920
2299	2304	3040
2300	2304	3000
2301	2304	3000
2302	2296	3000
2303	2304	3080
2304	2296	3080
2305	2296	3080
2306	2296	3040
2307	2304	3080
2308	2288	3080
2309	2296	3040
2310	2288	3040
2311	2296	3160
2312	2296	3120
2313	2288	3120
2314	2288	3080
2315	2288	3200
2316	2288	3200
2317	2280	3200
2318	2280	3160
2319	2288	3200
2320	2280	3160
2321	2280	3160
2322	2280	3160
2323	2288	3240
2324	2272	3240
2325	2280	3240
2326	2272	3200
2327	2280	3320
2328	2280	3320
2329	2272	3320
2330	2272	3280
2331	2280	3320
2332	2272	3320
2333	2272	3280
2334	2272	3320
2335	2280	3360
2336	2272	3360
2337	2272	3360
2338	2264	3320
2339	2280	3440
2340	2256	3400
2341	2264	3400
2342	2256	3400
2343	2272	3400
2344	2272	3400
2345	2272	3400
2346	2256	3480
2347	2272	3480
2348	2272	3480
2349	2256	3480
2350	2256	3480
2351	2264	3520
2352	2256	3480
2353	2256	3520
2354	2256	3480
2355	2264	3520
2356	2256	3520
2357	2248	3560
2358	2248	3560
2359	2256	3560
2360	2256	3560
2361	2248	3560
2362	2248	3560
2363	2256	3640
2364	2248	3600
2365	2248	3640
2366	2248	3600
2367	2248	3640
2368	2248	3680
2369	2248	3680
2370	2248	3640
2371	2256	3680
2372	2248	3640
2373	2248	3640
2374	2240	3680
2375	2248	3720
2376	2248	3720
2377	2240	3720
2378	2240	3720
2379	2248	3720
2380	2240	3800
2381	2232	3760
2382	2240	3760
2383	2240	3800
2384	2240	3800
2385	2240	3800
2386	2232	3800
2387	2240	3840
2388	2232	3840
2389	2232	3800
2390	2232	3800
2391	2240	3880
2392	2232	3880
2393	2240	3880
2394	2232	3880
2395	2240	3880
2396	2232	3880
2397	2232	3880
2398	2224	3880
2399	2240	3920
2400	2232	3920
2401	2240	3920
2402	2232	3920
2403	2240	3960
2404	2232	4000
2405	2232	3960
2406	2224	3960
2407	2232	4000
2408	2232	4000
2409	2232	3960
2410	2224	4000
2411	2232	4040
2412	2232	4000
2413	2232	4000
2414	2224	4000
2415	2232	4040
2416	2232	4040
2417	2240	4040
2418	2224	4040
2419	2232	4040
2420	2232	4040
2421	2224	4040
2422	2224	4080
2423	2232	4120
2424	2224	4080
2425	2224	4120
2426	2216	4080
2427	2232	4160
2428	2224	4160
2429	2224	4160
2430	2216	4120
2431	2224	4160
2432	2224	4160
2433	2216	4200
2434	2216	4200
2435	2224	4200
2436	2224	4200
2437	2224	4200
2438	2216	4200
2439	2224	4240
2440	2224	4200
2441	2224	4200
2442	2216	4200
2443	2216	4240
2444	2216	4280
2445	2216	4280
2446	2216	4280
2447	2224	4280
2448	2224	4280
2449	2216	4280
2450	2216	4280
2451	2216	4320
2452	2216	4320
2453	2208	4280
2454	2216	4320
2455	2224	4320
2456	2216	4320
2457	2216	4360
2458	2208	4320
2459	2216	4360
2460	2216	4360
2461	2208	4360
2462	2208	4360
2463	2224	4400
2464	2216	4400
2465	2208	4400
2466	2208	4360
2467	2216	4440
2468	2208	4440
2469	2216	4440
2470	2208	4400
2471	2216	4440
2472	2216	4440
2473	2208	4440
2474	2208	4440
2475	2208	4480
2476	2208	4440
2477	2216	4440
2478	2208	4440
2479	2216	4480
2480	2208	4480
2481	2208	4480
2482	2208	4480
2483	2208	4520
2484	2208	4480
2485	2208	4520
2486	2200	4520
2487	2216	4520
2488	2208	4520
2489	2208	4520
2490	2208	4520
2491	2208	4560
2492	2208	4560
2493	2208	4560
2494	2208	4560
2495	2208	4600
2496	2208	4560
2497	2208	4600
2498	2208	4560
2499	2208	4600
2500	2208	4600
2501	2208	4560
2502	2208	4560
2503	2208	4640
2504	2208	4600
2505	2208	4640
2506	2208	4600
2507	2216	4640
2508	2208	4640
2509	2208	4640
2510	2208	4640
2511	2216	4640
2512	2208	4640
2513	2208	4640
2514	2208	4640
2515	2208	4680
2516	2208	4640
2517	2208	4680
2518	2208	4640
2519	2216	4680
2520	2208	4680
2521	2216	4680
2522	2208	4680
2523	2216	4680
2524	2208	4720
2525	2208	4680
2526	2208	4680
2527	2216	4720
2528	2216	4720
2529	2208	4680
2530	2208	4680
2531	2216	4760
2532	2208	4720
2533	2208	4720
2534	2208	4720
2535	2216	4760
2536	2208	4760
2537	2208	4760
2538	2208	4760
2539	2216	4760
2540	2208	4760
2541	2208	4760
2542	2208	4760
2543	2216	4800
2544	2216	4800
2545	2208	4760
2546	2208	4760
2547	2216	4840
2548	2208	4800
2549	2216	4800
2550	2208	4800
2551	2216	4840
2552	2208	4800
2553	2208	4840
2554	2208	4800
2555	2216	4840
2556	2208	4840
2557	2208	4840
2558	2208	4840
2559	2216	4840
2560	2208	4840
2561	2208	4840
2562	2208	4840
2563	2216	4880
2564	2208	4880
2565	2208	4880
2566	2208	4840
2567	2216	4880
2568	2208	4840
2569	2208	4840
2570	2208	4840
2571	2216	4880
2572	2208	4840
2573	2216	4880
2574	2208	4840
2575	2216	4920
2576	2208	4880
2577	2208	4880
2578	2208	4880
2579	2216	4920
2580	2208	4880
2581	2216	4920
2582	2208	4920
2583	2216	4920
2584	2216	4920
2585	2216	4920
2586	2208	4920
2587	2216	4960
2588	2216	4960
2589	2216	4920
2590	2208	4920
2591	2216	4960
2592	2208	4920
2593	2208	4920
2594	2216	4920
2595	2216	4960
2596	2216	4920
2597	2216	4960
2598	2208	4920
2599	2216	4960
2600	2224	4960
2601	2216	4960
2602	2216	4960
2603	2224	4960
2604	2224	4960
2605	2216	4960
2606	2216	4920
2607	2224	4960
2608	2216	4960
2609	2216	4960
2610	2216	4960
2611	2232	5000
2612	2224	4960
2613	2224	5000
2614	2216	4960
2615	2232	5000
2616	2224	5000
2617	2216	4960
2618	2216	4960
2619	2232	5000
2620	2224	4960
2621	2232	5000
2622	2224	4960
2623	2232	5000
2624	2224	5000
2625	2232	5000
2626	2224	4960
2627	2240	5000
2628	2232	5000
2629	2240	5000
2630	2224	5000
2631	2240	5000
2632	2232	5000
2633	2232	5000
2634	2224	4960
2635	2240	5000
2636	2224	5000
2637	2240	5000
2638	2224	5000
2639	2240	5000
